polarity,title,review,review_length
1,Toby the Tabby Kitten,good book get want learn kittens especially tabby 's manx really cute pictures 's interesting talks kittens grow tells nature,125
0,Zoe doesn't seem to like them,betta fan 'll eventually eat spitting back couple times although zoe also n't like bloodworms maybe picky going go different brand next time sure nutrition fine want like food,175
0,cut hand on broiler pan,problems -1 sharp holes broiler pan sliced thumb badly2 brief inadequate users manual3 door n't stay open one inch increment broiling directions indicate4 racks hard manuever5 plastic melting smell6 toast takes 4 minutes +7 used fews days complaints pluses1 removable crumb tray,278
0,not great to sit on,close using fitness ball hoped bought cause chiropracter said like sitting ball 'm work help core thing really uncomfortable sit doesnt help ended buying exercise ball sit work,176
0,Terrible,terrible movie n't recommend watching waste money waste time movie hated,72
0,Plenty of Storage but not high speed,got paid storage capacity however speed near advertised,55
0,Hardly worth your time,thing pre-alpha release book granted time writing wse 2.0 pre-beta author could covered lots material make book worth sticker price explaining concepts behind ws standards.in opinion book work progress would better spending time msdn,233
1,great Cd,dre fan anyone else besides dre would given five dr dre could done better bit disipointed dre way better rappers,112
0,lighting,disappointed order filled hated able finish decorating front house holidays switch whole new type lights next year,114
0,Way too flowery...,read quite books within genre found weakest try sm101 screw roses,65
1,Best Multi-Vitamin Out There!,twinlabs dual-tabs vitamins best dosage vitamins minerals reasonable sized dose tablet buying amazon saved 50 cost buying big chain vitamin stores buying,153
0,Didn't really like,lot smaller mickey mouse toys sell stand correctly always fall kids still kind play like newer ones better,106
1,Don't pass this one up,bought cassette back 1985 still one played ambient/space pieces really hear daniel lanois 's influence evident peter gabriel 's passion much ambient/space sonic textures gets old time almost 20 years also check brian eno/harold budd/daniel lanois 's pearl,255
1,Solitaire Lite,please trying find solitaire game radica lite hushband loved game game worn still make solitaire lite get two jan tuthill,121
0,A fluff book,bill gates released over-hyped book although quite intelligence present throughout book 's structure much gained reading book overall still yet another celebrity attempting write,178
1,Outstanding and very touching,man touched life many ways words child grandfather still us red listened remember daddys girl would put grandpas girls smile grandfathers face priceless take visit grave sit adn listen sing cry lost last cassette adn hard time finding one believe soon kasei springsteen otis,274
0,"DO NOT BUY, Bad design, leaks like hell",bought two two -handle nuby sippy cups look nice bought nuby products use easy properly close top soak 18-month drips everywhere design flaw spout spout pulled baby 's mouth retains liquid pulls liquid cup trouble worth 's obvious seller cups n't bother testing selling,269
1,I love it,first time saw movie almost hated love special effects simply amazing music good tom cruise really good dakota okay sometimes screams much ending weird okay yeah short stops glad saw movie bought,195
1,just what I wanted,reading reviews many types electric water kettles chose one right works quickly big leave kitchen counter ordered arrived within two days,137
0,It was ok,wasnt thought ending terrible opionion active imagination better idea previews made think idea living threw time still remembering first love past sybolism really point learning really anything great point view disappointing,224
0,Garbage,note metallica death magnetic version.buyer beware piece junk sound canceling clearly hear people room quality average compared buds rest ears weirdly amazing bass quality people rave sub par buy go sony instead,211
1,Great Designs!,bought book inspiration let think poster ideas inspirational love introduction design firm/artist beginning section another neat thing book give specs process designs course favorite thing artwork loved,202
1,Looks real watch price,put corner living room couch end upstairs hallway surprised good looked like reviews cheap looking problems putting top bottom may put extra branches looks fine friends ask get new plant laugh tell watch price one fluctuates usually get 50,239
0,disappointing,fanatic disappointed effort pete 's writing mellowed way much taste recently saw perform live low points concert songs endless wire roger 's voice almost completely unable sing claimed suffering bronchitis able play harmonica flawlessly baba o'riley,249
0,defective,motor burned within 5 minutes use took dewalt dealer happily replaced motor hoping happen,89
1,Auden on Shakespeare- you really can't go wrong,reading lectures room priviledge hearing brilliant insightful man speak would highly recommend book anyone even slightest interest shakespeare auden 's insights sometimes enlightening times challenging always entertaining consider,230
0,a very simple introduction to jdeveloper,think book simple sumary things find online otn dont think helpul provide good examples really want program dont think book going help develop real applications,160
0,Blu-ray version rated PG?,absolutely love movie time favorite movie saw released blu-ray pumped till saw releasing pg version version movie completely useless miss huge chunks important plot pg version buried deep hole somewhere never shown buying version amount money someone gives gift 'll tell send back man soooo upset,296
1,elephants do forget.....,astonished reading book kept exciting pace good plot near perfect death nile murder orient express none took upper level curiosity try one,138
0,Disappointing,disappointment despite good reviews recommended anyone yet ready religious materials.very disappointing deceiving title book,124
1,Elementary Math Analysis,book looking simple understand something bring speed long forgotten math,72
1,Better than Quantum of Solace,daniel craig probably favorite bond short sean connery casino royale great introduction take role must watch seeing new skyfall movie,133
1,Excellent as always,well written presented great break special effects stuff made today totally suitable family,91
0,Poor images,loupe pretty useless center blurred even definition good like toy tool,70
0,This series is getting old,street fighter ex games ones 3d pretty bad one different easily best graphics series still look better 128-bit game capcom tweaked controls obvious rushed one try tekken tag tournament,184
1,Amazing high quality beard trimmer,researched beard trimmers customer reviews found positive model ordered amazon pleased purchase good job maintains nice charge amazed well vacuums trimmed beard hairs waste compartment used scissors trim beard results so-so always big mess clean produt nice job makes little mess reccomend purchase,298
1,Excellent Coverage of the CBK,book impressive excellent coverage cbk book filled real life examples analogies made understanding concepts much easier practice tests added bonus two thumbs must exam reference,177
1,"insane portrayl of death and mutilation, in a word GREAT!",documentary end documentaries film shows people death really like want realism dose cruel reality life film,107
1,Very Nice,casserole matches perfectly nova blue plates course makes great serving dish would far scared actually bake food stick serving lid fits perfectly know supposedly hand-made painted whatever marking bottom supposed say brand fuzzy illegible 's looking anyway,256
0,Sorry I purchased product.,found large reddish crab spider basement bug vacuum charging 24 hours purchase took bug vacuum basement turned spider bug vacuum ran approx 10 seconds long enough spider sucked tubing vacuum died spider still tubing alive take outside empty tubing kill spider give another chance first impression piece expensive junk price,323
0,Al Gore is his own worst enemy,seriously guy comes ridiculous speeches tried steal last election defeated thank god wants talk values c'mon guess bill clinton 's book moral values strong fidelity comes next right flipped book book store plenty copies big rush anyone buy it.al guy,249
1,"Fun, demented read!",mostly fictional lurid sensationalistic view crowley 's life fun read believe better balanced recent bios,105
0,"Not for the faint hearted - death, violence aplenty",could finish book got cholera deaths babies characters stopped rape murder heroine 's indian friend much historical romance,123
1,Beautiful Story!,thought author could get better tops last book mile wonderful anything missing book found characters real loved situations woodie kids animals cheered end logan got yah mitzi pakness,182
0,Okay,book great content uses words terms without defining making hard follow,71
0,tin,technology able cram incredible sound tiny spaces witness incredibly expensive bose tiny shelf speakers amazing company made embarrassed put tinny mean tiny barely audible set speakers market would cost money return amazon keep thus end story,242
0,Don't Be Fooled,n't fooled separate listing really live 1990 album different title,66
0,No good,bought sent back immediately.it looked like someone made video living room.very amateur looking video,101
1,"Great sound, a little bulky",works great little bulky heavy well bought phono amp great job,62
0,Mr. Kiss Ass,book sucks michelle ann coulter told sean complex reading tripe believe them.jeff gannon former white house correspondant,121
0,"Velveta thought cheesy, is sometimes just what you want.",billie letts novel remakable girl defying odds leading upstanding life times maddeningly sterotypical honey-sweet beneath tells story girl works extremely hard achieve goals inspite seem like insermountable set backs copy contained q writers helped gain much better deeper understanding book charachters,303
1,Su Mejor Disco,contiene majormente tracks del album anterior prophecy lanzado solamente tres cuatro meses antes tambien interpretan lo que han contribuhido en noise playero el sonido en vivo suena exelente,190
1,satisfied,happy dvd self price great tip top shape like new hoping shipping would little faster,85
0,Boring and unfunny episode,huge fan first three seasons season opener pathetic episode attempts replace raw edgy humor 9 billion cameos football players coaches wanted see football players 'd watch football watch league want funny,203
0,Waste of money,suction cordless vacuum weak pick anything hardwood floor house disappointed,76
0,Wrong adapter for Wrangler with Inifinity,trying change wrangler inifinity system need male adapter wrong one,67
0,These are cheap pieces of garbage,pictures online magnets look like heavy-duty old-school metal magnets 've known better really nothing flimsy little magents encased plastic coatings make appear much bigger stronger actually waste money garbage,210
1,great clock!,like alarm starts quiet first gradually gets louder n't unpleasantly scream second goes clock little bright doesnt bother great price,133
0,Failed out of the box and dangerous,bought 6 use repair shop upon receipt one work opened quickly discovered outlet contain fuse safely limiting current flow anything attached power source.we removed service due unsafe.poorly thought design overlooked basic electrical safety fail,244
1,"Works great, but too small",pizza peel works great small medium pizzas small large pizza tried large pizza part fell stuck back oven maybe made pizza big,125
1,Great Shoes,shoes comfortable replace similar pair wore many years purchased,64
0,Did not get item shown,adapter received resemble item advertised received mono adapter totally useless worth paying send back,102
1,great!,two mounted vertically backsplash 'll hold knives horizontally glued tile silicone glue absolutely problems except one knife china magnetic enough hold weight horizontally sticks slips strip 's fault put stickier knife holds great product,238
0,Disappointed,really disappointed baby wipes wipes advertised odorless ones got really awful smell also thin need fold half prevent poop leaking cloth hand total disappointment especially good reviews,186
0,Wow. That's all I can say.,2 good songs album.i even going try get deep short best song album never enough .sucks.beats overall annoying.raps decent,121
0,Too many knifes for the holder,great throw extra knife however wood block enough slots razor sharp knife junk kitchen drawer poor planning cuisinart,117
1,Amazing is a fitting description,loved book loved comic books magicians nyc 1940s golem chabon writes well comes great characters gave gift last christmas something books really enjoyed,152
0,Teaser,book mentioned friend love italy italian culture possible insight medioeval time.the title teaser chapter related medici buried middle book.it another story animals captivity .if knew would never purchesed,205
1,saucony trigon 5 ride,truly loved 2 pairs saucony trigon 4 ride update 5 came bought pair much luck running feel like less cushion stabililty understanding research shoe nuetral runner stability shoe wish updates n't change shoe much find old 4 buy calves happy 5 sure great shoe others,264
0,What was I thinking?,idea encouraged purchase book waste paper money,47
0,Reverse trailer lights,particular light reversed trailer lighting fixtures design instead female connections lamp male fittings consequently it't impossible find except line exact thing common fixture type,182
0,Give me a break...,use book study iis 4.0 exam plan failing miserably believe book even published content organization book extremely poor example first chapter exercises even learn install iis chapter 2 basically book real value david bixler learn write book,240
0,I bought it with a gift card and still think I got ripped off,paid 3.00 110 minutes brain cell destroying material got one worst movies ever made horrible script single likable character really know say movie would recommend hope parents let kids watch sorry watched want free copy find dumpster deposit,241
0,Boring Book,one word boring keep reading hoping get better luck chapters short choppy author touches surface subjects n't go much detail maybe 's chapters short boring n't waste time,170
1,Toolbench,toolbench works well one favorite toys reason received four stars instead five one buttons longer works assuming used often still feel able take rough play love toy though,171
0,Could not get wireless working,great features price image quality so-so advertised worked great using wired connection tried connect using airportextreme go tried everything removing security renaming network got flashing yellow light makes trouble shooting pretty hard panasonic support tried help nothing worked returned,291
1,A God Sent Enlightment!,truly blessed words wisdom insight david roper chapter spoke powerful way god opened eyes new things reminded promises made years really enjoy mr roper 's writing one several books read collection read blessed,209
0,if the tutorials were not so confusing...,webpage html experience could understand tutorials enough gain ease use software also think enough templates enough variety templates overall could say capability make nice looking webpage despite shortfalls,207
1,A funny book about bad a childhhod,never seen comedy rick reynolds owe read book autobiography man less great childhood tells made wonderful sense humor,117
1,Pins,yup lots pins needed one fix daughters 9 watch spent 9 pins worked expected plus lot pins n't want,98
1,"By the One and Only Late Kevyn Aucoin, Makeup Artiste Extraordinaire!",really anything say superlatives relates late kevyn aucoin one best best makeup artist time transformations applications colorations magic love book matter well apply makeup find something new fresh marvelous book unfortunately kevyn longer us devotion beauty lives,265
1,Excellent book,book clearly describes effects maternal drug use early neglect/abuse child 's brain later behavior easy read includes case studies recommend anyone works high risk families,172
1,THE COOLEST CELLPHONE,far awsomest coolest cellphone ever seen cell phones usually grey boring one pink unique bad expensive still really cool,120
1,Very fun card game - my six year old boy loves it!,collect ingredients like frog juice monkey powder complete spells use witch cards sweep discard pile unless someone else witch wash card quite rules got hang played game dynamics change dramatically 3 players perfect before-bedtime window buying 6 sets 1st grade birthday gifts,277
0,More disrespectful than Bruce Le,bruceploitation worst start opening sequence cut together scenes return way dragon get bruce lee body doubles end three fights back double gets beaten old man scenes lees real funeral extremely poor taste even body double abdul jabar begining look james tiens body lying room lee vs hakim fight could great,306
0,For the trash can,book bad donate library senior citizens collection fear reprisal bad,68
0,Stanley should be ashamed to put their name on this!,used model remote 15 years dealer carried model junk poorly designed break really easily even pushing button hard break unit bag currently least 6 various stages breakage throw away year ago discovered little white mini stanley dream use n't waste money 1050,258
0,Stereotypical rubbish,book little propagate myths stereotypes alleged sorcery gypsies roma perform/ed one would much better go patrin website see roma really about.leland gypsy lore society president great disservice however must remember book written 19th century viewed light thinking time.it seen historically correct way,302
0,"Houston, you really have a problem.",preview tracks sounds like b2k cd recently ago houston tried commit suicide failed locked room gouged eye hates fame realy bothers could hate fame youre supposed shining star falling star well houston youre career never,219
1,Go Britney!,cd really cool lots upbeat songs well soft ballads everyone heard baby one time really different anything else britney talent great songs make complete artist rate 5 stars great songs beautiful voice over-all package,216
1,A possible cult classic,saw movie us premiere enchanted especially well directed acted ed gusts monster sarah livingston evans girl undeniable onscreen chemistry.pretty dark twisty fantasy-world stuff,176
1,Great Rockabilly,like old rockabilly days treat 's especially enjoyable performers enjoying music,80
0,"Bad, very bad",looking real sexy sports look yeah 's full nudity sexy let put way 's silly want silly girl action melts mind useless liquid grey matter nothing regions means buy video,168
0,Lousy battery.,smaller original make contact well yo put cardboard something hold place put started charge phone since fit well bad contact screwed phone discard phone new battery thanks lot,175
0,Way over priced.,hog wild fridge pins way priced magnets fallen plastic disappointing waited long time buy strangely enough found cheaper ones kmart larger stronger magnets price 1.49 get 8 pack kmart,183
1,Whats wrong with you people?,probably best limp bizkit album use smack talk rap metal style earns five stars like hard rock need add cd collection,117
0,Terrible toy,toy awful daughter could wait get play first time turned little dog got tangled rope way fast way turn without getting hit ball tangled rope fun waste money disapointed,168
1,delightfully disturbing,movie leaves eerie sense nothing 's right world story concept one twisted seen doubt able get mind long time want get real scare check movie mess mind,150
1,An Introduction to Jainism by Dr. Bharat S. Shah,excellent practical introduction jainism especially young jains born countries india dr shah emphasized practice part jainism rather theories covered major practices practiced lay jains today india daily life kept discussion level logically acceptable lay person one roots jainism,280
0,very uncomfortable for serious carrying around,disappointed bag maybe works going flight train car longer hiking mean backpacking mean walking mile way rated chest strap poor design go back old bag wish could return,168
1,Before the Last Dance,beautifully written book people know straight woman completely relate fear aging loosing one 's youth characters could replaced women would still translate look forward james r chumbley 's next book,198
0,Eh...,cabinet nice happy spill design water collects sink 's pain /there cut-out marble bar soap thrilled,99
1,My favorite movie of all times,movie could still win oscar plot intriguing acting wonderful danny glover whoppi goldberg definitely shine oprah winfrey best acting ever margaret avery stand love love,168
1,A Demonstration of Pure Musical Genius,havalina rail co one creative bands heard seen long time amazing talent possess something rare 90 's america finest album yet songs like mississippi river flower desert sure please others like bullfrog california leave listener awe highly recommend giving america spin,268
0,Worst fighting game,love fighting games one really bad saving grace could play many cool characters game poorly done sold back eb everyone else trying sell find used craig 's list must game,169
0,Floating dispenser,bought spa filled like said tooooooo big spa bout knocked fumes nd bleach liner portble spa 'm new spa thing din know specific.i read carfully,142
0,"nope,no way!",really rubbish im big fan final fantasy games loved ff7 film bitter dissapointment.bad-points fighting sequences fast see happining hit bit like kung-fu-hustle people flying though air bizzare things theres little magic summons expecting see little sepheroth would wait till 3.99 bin local off-licence even rip-off,314
0,Trittbrettfahrer,books successful like jules vernes books us think use character name character made book successful become equally succesful true case maybe clever sales gimmick interesting one would expect hearing name nemo nemo indian prince remain indian prince achievements better known verne,280
0,I don't like The Blue Castle,blue castle like reworking cindarella story also repetition themes anne series,78
1,The Simpsons 8th Season,great got brother-in-law christmas gift loves watching four sons,64
0,NOT WHAT I ORDERED,first hosta 's received big daddy disappointed would never business seller again.the tiny plants received poorly,112
1,my child's accordion,great accordion son loves playing holding pretty good sounds pretty good great number falls something might brake inside would sure recommend product,149
1,Great series,truely great series entertaining like anime see series get dvd love funny entertaing suspenseful like would expect lot fun watch alone friend,141
0,Don't waste your Time..,boring repackage japanese horror film apparently children hiding closet catatonic old women scary japan sarah michelle gellar stuck buffy hush episode buffy scarier movie,170
1,Bullet Proof,used sander many ways intended abuse abuse keeps running would given four stars dust bag somewhat cheap attach properly dropped 2 stories paved driveway even dent five stars used non stop hours bought sander tasks needed sander finally get random orbital sander get another dewalt,280
0,Rage Theology,well certainly angry book.ms manning convinced pope john paul ii heretic proof course rage fact pope courageously defends right life rights family.the little anecodtes doubtful.anti-catholic bile embittered ex-nun,213
1,easy fix,bought york gas furnance spent 10 min replace broken one 's easy fix saved alot money,85
1,Classic on Christology,book read understand modern catholic christology source book many today 's writers beginning book little dense gets easier read go want study christology book vital read,169
1,A Great Read,picked book small rural town georgia absolutley loved characters hymnal names love books old traditions made smile whole time,125
1,Works better than Hardcore X,like better last release hardcore x good first series hardcore x discontinued,77
1,It's Getting Hot!,another wonderful edition granta literary magazine issue deals world gone ecologically mad thanks work men/women ocean currents plankton animals disappearing islands swamped weather gone mad result global warming president bush 's suggestion global warming harsh call climate change guy president,296
1,Nice Book for some Discipline Alternatives,may ways discipline children realized using 'time-out punishing catch-all decided book see things could discipline children discovered taking enough time find 'issues around misbehavior book helped stop think decide course action take instead jumping 'time-outs re-read often,275
1,More intermediate than introductory Micology,textbook designed geared towards individuals already basic understanding fungi unlike title one acquinted basic terminology reading instructive helpful basic understanding established book great aid exploring world fungi either scientifically leisure purposes figures useful book well organized easy follow,306
1,It's Big!,quality tape good delivery brand names quality comparable price cleanup cheaper tape would expensive,100
1,Excellent! Great blend between practice and research!!,used book students get positive feedback book explanations examples terrific,76
0,no.,get speed cube 5x5 even dont speed cube better quality recommend shengshou 5x5,78
0,What a waste of time and money,author obviously wrote book shamelessly cash trendy generation x phenomenon page goes without token reference remind reader yes book bunch stereotypical one dimensional twenty-somethings direction want intelligence insulted buy book otherwise waste time money,259
1,The best idea they have come up with!,got one gift love slow cook ribs roasts pork shoulders chickens anything else think rack keeps meat juice meat turns perfect problem rack pain clean 's bad stopped making,170
0,Too bad,writing directing pace acting entertainment here.too bad full story line completely incoherent.for bizare string along events make sense story worth telling actually ties together way eventually.i enjoyed looking forward experience conclusion tale never arrived,261
1,Man Who Knew Too Much DVD,n't get better hitchcock thriller movie great movie came time undamaged good experience,87
0,I agree with my friends........,every match card pure crap buildup whatsoever half matches somewhat buildup sucked well liked ppv go jump cliff dont care say ppv hated ppv smart wont watch stick reviews candya es thats bottom line said,203
1,Excelent Sci-fi,excellent sci-fi flick weak moments acting special effect awesome new showing age little looking fun fast paced sci-fi movie look much,134
0,Not all that sturdy,loving one rings fell oh dear got christmas 'd think would last longer got epoxy glue got back pretty annoying,110
0,Yet Another Predictible Sports Movie,mighty ducks good sports movies endless sequels know one like different 's plot dog divorce big game know sound like keywords shamefully plot animal catchers sombody seen homewardbound 2 tried make funnier worse jodb home2 mpvie predictible also stay clear d3,259
0,no no no continued,also would like agree teenage girl mentioned depression blamed environment lifestyle definitely correct took severe depression result upbringing result unfortunate genetics realize want one girls described,205
1,Great easy workout,many leslie 's workouts truly think benifit one 's good workout without,71
0,Game is OK,played friend 's house couple times game ok best worst graphics worse madden gameplay way worse madden 's espn hot routes stuff stinks seen video espn features looks pretty cool standpoint probably good game personally madden freak,231
1,"They do to, FIT!!!!",bought mirrors 2008 ford f150 pickup according amazon 's make sure fits would fit however manufacturers website recommended model number pickup actually fit perfectly factory mirrors pickup led turning indicators bottom.the mirrors fit securely little vibration drive highway several miles 5 miles washboard road great deal,323
1,replacement,first insinkerator malfunctioned 5 years use item used replacement installed problems needed reset circuit braker tripped original product developed leak overheated dispenser filter piping need replaced,202
0,wrong product,keep ordering large post card size keep getting small teeny business card size finally gave choose spend money product,118
1,Great geology; too much global warming,hoping book would help learn look read rocks perhaps tell geological history interesting places book n't enjoyed geology unfortunately last third short book global warming humans risk changing earth drastic ways need know 's wanted expected book still found book well-written clear interesting 's book learning read rocks,321
1,Excellent book,ann patchett creates another wonderful story telling experience love ability tell beautiful story keep attention,112
0,"Looks nice, uncomfortable",bought wife likes way looks tight arms uncomfortable wear trying stretch arm holes 'll wear,91
0,Even Pro Tools can't help,amount mastering effects overcome fact woman sing furthermore songs try hard street smart miss sincereity mark sort like getto movies 70s realistics.no hooks vocals heavy vocal effects ever got signed beyond,207
0,Be careful,may psychic misses basic fundamentals astrology like knowing elements sun sign serious students astrology,105
1,great buy,looking inexpensive overnight bag bag perfect great quality good size well made problems leather smell left bag outside overnight leather smell gone great buy,158
0,avoid at all cost,tried product 3 times terrible docking part extremely sensitive easily breakable apparently one would play ipod two weeks radio function still worked another n't work three weeks thank goodness could return back warranty 'd even angry,234
0,disappointing documentary,looking forward entertaining instructional documentary degree documentary factual regarding religion bible felt brian flemming made segments personal many jokes went overboard would make people cringe like interviews especially sam harris richard dawkins,254
0,So So,n't really like realize author highly honored country far say good say book cup tea,83
1,Logitec Personal Notebook Headphones,headset meets needs making ip phone calls via lenovo laptop pleased product,75
1,Great for adults too!,book designed help young chefs recommend novice cook concepts books assume know explained detail saves call mom help,116
1,Great reference books for stretching,book great looking stretches either body regions muscle groups sports related etc little pictures help somewhat also,116
1,Riverdance - Live from Radio City Music Hall (Two-Disc Collector's Edition) (1997),j'ai bien aimé acheter riverdance live radio city music hall two-disc collector 's edition 1997 qui était en tres bon état .j'aime beaucoup ces danses,150
0,godawful,dullness surpassed pretentiousness waste finished eggers heartbreaking work staggering genius reading roe really drove home lame book comparison maybe 'd tried reading dreck would looked better.reading author 's distinguished education back cover also rather dismaying larnin 's best shudder,291
0,Does not work with my series 7 display,recommend component video module instead th-50phd7 n't even show input,70
0,I may not finish,decided go ahead review rule reviewing unfinished book 50 grinding nerves already mentioned sudden switches plot characters without spacing totally inexcusable even bargain supposedly romance stuff painful excessively redundant makes teeth hurt love dog stories except 1 kind may stop case author plans dog recommend book,321
1,What's a title?,thought book interesting liked way used flashbacks order tell story also glad placed story real war going since private war going two characters good book anyone ever envious friend,181
1,The Humanity Of It All,comprehensive historical account book also offers feel men participated civil war pictures letters etc,102
0,The book had lots of potential,anticipated reading new noval gail godwin thoroughly disappointed several reviewers mentioned book ended sudden plots starting get interesting could developed much seemed like godwin got tired writing,200
1,Trials of Asian women,excellent account plight second class citizens women china main character pei makes life finds replacement biological family interactions co-workers pei struggles make life encounters many trials make stronger person,216
1,Shake well,shake well drink 1-2 oz otherwise taste good last drinks bottle effective,73
0,Stoned Diaries,boring awful book stoned boredom hated much wanted cry anyone really understand book pulitzer mother good final jury awarding book pew lit zer possible retract recommend shields novel _swann_ real testament prosaic nature gift storytelling oh man book sucked thank god bought used store small miracles,301
1,Versatile 21 tool functionality,durable frame everyday versatility much better swiss multitool boyscouts 25 year warranty looks feels like last much longer,123
1,Revisited,read book early teen absolutely loved glad see 15 years later still able completely draw time hope go read series,113
1,Plain fun,movie came younger 10 remember watching every single time tbs tnt movie plainly put lot fun funny interpretations hell cast,123
1,better than the printed page,bought ny much easier read printed version step articles busy read everything great value,89
0,Lost ability to watch on Christmas Eve,loved movie upset could watch christmas eve planned amazons service interrupted,79
1,An intense masterpiece,miles davis true masterpiece kind blue good stands listening music record calms chills time whole cd 's good would recommended fans jazz music general highly highly recommended,176
0,Ugh,read shadows series thought okay though paranormal really thing one however unbearable 's unnecessarily gory many psychics spoil plot.definitely worth money definitely last one author 's books,192
1,Great brass quintet!,really fine listening wonderful blending brass instruments outstanding musicians first heard concert purchased cd impressive music satisfying,141
0,Stress Free Peaceful Affirmations by Louise Hay,thought 22.98 would receive cd pictured order disappointed cassette gift friend w/o cassette player,99
0,Better suited to academics?,perhaps analysis entreprenuership better suited academics study small business sector note reviews back cover academia consultant private business sector found book totally useless wading almost 400 pages hoped perhaps conclusion chapter might enlighten missed unfortunately even lacked grain usefulness,303
1,Excellent DVD player,dvd player amazing picture quality better machines 5 times price 's solid looks expensive price happily buy like movies buy expensive unknown brand really want see great films way look machine,192
1,Great styling product,wen styling creme performs well hair black woman coarse thick dry hair relaxed every 6 weeks styling creme even tames fly aways keeps moisture hair smell great hesitant wen products strongly recommend wen system go ever go back anything else,241
0,repeat buyer,orderd many plugs could bought 2 new coffee pots already dont last long uses start smell electrical smell soon throw away cause get hot next batch spend extra money get cord made coffee pot see works better price would give plug 5 stars using something coffee pot sure would last alot longer think something coffee pot plug,323
1,Ignore previous review!,journey center earth shot colour deluxe .the film looks better ever superb transfer fun family fantasy film.it obviously look dated 2003 standards n't detract films entertainment value,184
0,"Watch out for the miligram strength, if your system is sensitive!",went amazon contingent try find selenium could find local pharmacy certainly found promptly ordered n't keep track one thing take selenium need make sure dosage level something body tolerate yes supposed help circumstances hashimoto 's keep track feel take case needed supplement 1/3 strength,292
0,Don't Waste Your Money!,product n't states applied within two days polish starts peel three nails far broke waste money going back nail tek 2,117
0,terrible in every way,plot even though supposedly based true story terrible acting despite descent actors action sub par best worst chinese film ever seen avoid one sure,147
1,Moving and Funny,rather unconventional heroine melanie makes interesting fun serious issues slink book author treats sensitive humor found often laughing loud reading novel well done ms carter,175
0,Bunches up,supposed heating pad heating wad simply putting behind back caused bunch straightened 's hot either bunching major problem,122
1,A Gem for Horse Lovers and History Lovers,wonderful wonderful story absolutely page turner first read around 1949 remember moved tears.i recently gave gift eleven-year-old friend loving book,148
0,Kids under sixteen shouldn't sing.,god even gone threw gag 'll let anyone sang nowadays gave 1 star cause made burp,80
1,Not perfect but work for my combination,recently acquired liteon 411s dvd+-r/+-rw reading lot reviews concluded memorex one +r disks simply work backed 3 dvd videos 4x far coasters play fine toshiba sd-2805 sony ps2 say disks look somewhat cheap looke corners dvd plastic rugged.buttom line works liteon 411s make sure upgrade latest firmware,302
1,Real Nature,dvd purschased 8 year old grandson really real natyur dinosures anything wild dvd arrived time great condition watched two times back back received,147
1,Not bad for a used book,knew ordered used book going mint condition happy book looked received,70
1,a brilliant survey,janet lynn roseman 's interviews essential look living history dance valued fans students practitioners scholars years come way amazon.com price absurd order directly publisher btw binding library binding amazon.com insists paperback,233
1,Ear Jam Earbuds,product works advertised makes possible exercise apple earbuds iphone without falling ears constantly earjams also improve sound quality bass,141
0,I don't get it!,bought pan based good reviews get n't cook well drys food difficult clean weighs ton requires dry 'oil use waste would given 0 stars could,138
1,The coolest album ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,album expresses many feelings vannesa awesome.she expresses happines love way fun.i love vannesa one coolest singers/actresses.you buy album sooooooooooo great,159
1,Solid Album,though thought would closer last album little mellow overall surprising good album thought last album one really great different ways hope get press able get airplay think people would surprisingly refreshed,207
1,Warm and cozy,complain sheets price 3 months washed several times problem amount lint produce fit pillow top mattress well warm 'd buy,120
1,The Ultimate Authority,happy see mustand ray miller back print fortunate gotten copy 20 years ago still comprehensive mustang book seen much say best source settling arguements real 64 1/2 many detail photos unique features year 's production models details overlooked.get one love mustangs got ta,274
1,Behind the Scenes,really shows like campaign office one thought chance well known forget came nowhere.the video lets see like interesting would good anyone wants know real person celebrity,170
1,Very handy item,bought 3 lap-tops tv eating quite adequate reasonablu priced happy purchase,75
1,Love this series!!!,husband huge fans stargate series finally bought sg-1 series possibly buy rest,78
1,"My first meditation record, always come back to it",simply best record meditate peaceful serene believe hundreds records kind music like one,88
1,Fashion Drawing,daughter designer loved book gift christmas big hit arrived well packaged container stated seller small bit wear makes even charming,132
0,Don't waste your money.,plot weak storyline dull characters shallow writing mediocre 's nothing book read whole thing taking new york landing california disappointment,143
1,Compelling documentary for millennials,'s show mtv watch documentary started far interesting 'll see mtv nev schulman articulate main character novella-docudrama well-made 11/2 hours well-spent,154
1,Great exercise cycle!,ridden 3000 miles cycle past 7 months works well first assembled solid smooth-operating cycle decent variety progams n't larger variety riding programs newer models would hard beat get price highly recommend cycle,213
1,A hair dryer for home that you will love!,2nd one love first one lasted 10 years easy use keeps bathroom counter clear items getting way mounted mine wall power outlet near sink makes hair drying easy need help get going morning shower like way mounts easy use love get one,231
0,WHAT A SHIELD?!,saying trailer misleading ice-t tune body count accent sooooooo thick gave headache hell compared show shield absolutely comparision wasted 35 bucks,148
0,Heads Up!,n't get caught like indeed exact concert two nature bought happy video quality two,82
1,Real Music,depechemode fan sure 'll agree one best cd 's put lyrics always meaning goes deep-or anyway dm fan already collection,117
0,DO NOT LIKE,pages thin see text page text goes bound margin open read margin.text size large medium,87
