polarity,title,review,review_length
0,Crunching Leaves Under Feet,imagine sound leaves crunching feet walk step step woods crunch crunch crunch occasional pauses resumed crunch crunch crunch find crunching relaxing authentic nice bird sounds mellow instrumentals,196
1,Pretty wind spinner works in gentle breeze,looks like picture spins gentlest breezes hypnotic spins slowly might hang something center make even interesting,113
0,"Good product , Shipping charge is very very high, I really want this item but I will never pay shipping charges that high.",great item good price take close look shipping charges.how item weighes ounces cost much ship,93
1,This Book Is Great Entertainment,one time favorite dean koontz books 's one best books ever read scary interesting plot falls short true ending however seize night continues story makes okay,157
0,What a POS!,throw hat others hate hunk-o-junk 's awful sprays tons un-popped explode bowl litter kitchen popcorn ack,104
1,Great Stuff,using cream years recommended sold dermatologist almsot twice price get use,75
0,A Star Is Born soundtrack CD,received cd good condition timely manner however disappointed quality remake album originally came,98
0,Dietary Supplement Colon Cleanse,n't like product ended throwing away took two capsules became sick stomach never gave chance work able take amount needed take,126
0,"Big letdown on this CD, hope he lasts to try again",original nope take chances either music style nope resonate middle road bland pop/rock cd bo 's debut cd shows bo real thing poser trying cool sell records instead making quality music,184
0,"This book is so bad, it's sacrilidge!",want real good depth strategy/cheat guide learn diablo strategies 's out-sleazing others definitely good beginner even beginner probably use unless friggin idea play avoid book,176
1,good book,best book learning ever read.you read book tell somebody telling truth reading book hard watch tv.the commercials worst read see .it require reading 5 children.if read would want family read,190
0,I was disapointed,disapointed original version would recommend cd,47
0,"I agree with others, collapsed EVERY time",tried different recipes fresh ingredients yet produce loaf fallen suspect something heating element since loaf rises looks great right baking point different breadmakers past worked great one looking replacement,211
1,A great way to jounal,great way overview life starting second year journal day see year ago,69
1,all night long where have you been,good comeback cd mr richie feeling know,39
1,Puzzle worker love it,love puzzle bought christmas books cats would want bold color make must holidays,80
1,Couldn't put it down,devil 's cradle excellent book read first book looking forward reading one disappointed kept edge seat almost whole time,120
0,You get what you pay for.,broke next week recieving bought another one broke next week well,65
0,Price is absurd,cost cheaply made legos amount package way much plegos years ago sturdy shame lego industry,91
1,Great songs,found songs youtube found songs groovy beat chipmunks,53
1,I thought the book was excellent!!!,book really touch know anyone would give every thing knowing expect personally would qiut truck caught fire,107
0,These are very poor quality and sound,came plugged never good sound lots static look something else,61
1,The best gift baskets!,dug basket found great things thank referal friend got job got best gift basket guy get,87
0,Not Country Dancing,although cover country title lessons ballroom style dissapointed cha cha cowboy cha cha,87
1,Real Life Action Adventure,clive cussler draws real life experience basis fiction books book example adventures clive cussler 's series non-fiction account numa adventures must read,154
0,Smiles of a Summer Night,silly comedy suited broadway show bergman 's admission result pressure businessmen svensk filmindustri absolute waste,117
1,A TWISTED BRILLIANT KING MASTERPIECE,true fan stephen king appreciate mix dark twisted turns series series like nothing see anywhere else king really great job,122
1,Just what I needed,passenger side mirror 2002 pontiac sunfire mishap needed replaced perfect replacement easy install saved ton money,114
1,Cheaper on FirmDirect,one dvd three workouts 's 19.95 firmdirect know amazon charges 44,65
0,Worst MOH of all,played medal honor series games one stands worst played worst moh worst first person shooter never pleased dissapointed easy game,129
1,Great!,delivery speedy book exact condition described buyer would definitely business,78
1,Good Business Phone - A Little Difficult to Install,good phone works well need technical support set though service provider set-up guides appear written engineers engineers,121
0,bad merchandise,purchased item well priced looked good got put noticed worked brakes advertised worked right blinker left called company said knew supposed happen find absoloutely ridiculous sent back refund still waiting though,212
0,A Waste of Time.,fails important criteria good book 's well-written interesting engrossing much content implausible controversial however notoriety evaporated 'll forgotten,155
1,Its a classic thriller i have never read before,novel really classy covered entire picture miami police important represents ethics bible suspense really breathtaking interests newcomers thrillers,148
1,It is now a habit listening to this,best doobie brothers cds nice tracks one,40
0,Avoid,bought new expensive device riddled problems mailed back jvc repair eventually stopped working reason,101
1,And also GOOD for the price,use weekly basis holds well trimmer great around ears right amount accessories one minor flaw case could little highe/longer tad,128
1,dances with wolves,one favorite movies times right gone wind,41
1,Good value,lift solid well built use lift steel sheets plasma table works well,67
1,great rap collection,features nwa everythiing done since great collection wan na hear,64
0,Too many ballads/Solas needs all instrumental CD,band much slow stuff taste gaelic storm blows guys away theirenergy drive reviewed solas 's stuff shouldcome energetic instrumental cd might buy,144
1,Great Shoes,love converse shoes.they great shade red already got lot comments them.thanks chuck,83
1,Greate speakers for computer,speakers created used within computer tried use outdoors n't work expected written manual anyway use room play sound great good price excelent quality,150
1,One of the greats,ridiculous write review sherwood anderson book one greats american literature read must read,92
1,high school appropriate?,starting reading inititive high school teach love books want share students 2 books would like know appropriate high school two sexually graphic therefore feel comfortable bringing classroom.anyone thanks,204
0,White Trays Disappointed,spite great review real simple magazine disappointed white trays difficult keep place upper lower teeth sure teeth n't get white promised improvement probably enough try,169
1,Brings back memories,teacher read book us 3rd grade 7th grade played janie school play bought book take back time almost 55 great learn author lived chicago 'd moved area colorado 3rd grade,168
0,Bad rerecordings,9 10 songs recordings original artist voices matured renditions good girl watcher may original close recording original label cd direct source stay away stuff,158
1,A book!?,back first grade got vhs tape ferngully became obsessed early twenties discovering based book 'd come wow read sooner bought read loved especially read pips crysta squee ahem anyways buy book relive magic scenes missed,218
0,game,disappointed game slow responding actions expected something lot harder challenging,83
1,Hippy Hoppy,think secret track great best thing mark signer misfits team yeah,65
0,Didn't work,gave one star dvd n't work players returned next day,52
0,I totally disliked it,interested mexican popular music buy cd 'll hardly find trace original melodies interested disco-rithm 'll find pretty dull,123
0,Workout king,video horrific way overpriced go insanity better yet moms aerobics instead 'll save money get better shape,106
1,Good read that kept my attention,story guessing interesting thoughts love overpowering nice ending makes enjoyable light fast read,97
0,Don't Sweat It!!!!,like portability relatively cheap cost however gone 3 nomads muvo 's failure soon things get damp little sweat rain work period tried using suran wrap could hold onto running little good use athlete/runners,206
0,This vacuum does not SUCK,seriously actually want something suck n't noisy horrible job could even suck candy wrapper.not pieces fit together well rigid much better luckily amazon agreed take back us give us refund love amazon shop vac let us,216
0,Is this the way to Toledo? Hello? McFly?,spielburg becomes bertolucci beating us head obvious symbols definite movie week material could better oh kidding,113
0,Buyer beware.,cookware made all-clad cookware made korea all-clad made canonsburg pennsylvania all-clad standards big difference ltd line all-clad pans set might better say farberware all-clad 's professional cookware,203
1,great ideas,students love yoga nidra book great ideas follow modify fit student 's needs,76
1,Servers the purpose!,love new alarm clock simple basic easy operate brightness right alarm sound right love,86
0,complete waste of time,detest misleading titles certainly one mick taylor years yeah right nothing dvd worth watching listening,104
0,Crud buildup,lid thermos poorly designed food gets stuck groove unless scrape jamming knife paper towel groove crud stay generate mold also lid often secure well threads screw tight enough,175
1,Good Book for a Christian,christian teen really enjoyed book good read kind short one part though made give book five published career said could walk away game knowing career 1994 hawk actually come back marlins next year good book easy read,216
0,type too small to read,original hardback book took chance ordered paperpack unfortunately type much small read return wear glasses vision poor trouble reading,135
0,It's best feature is un-install!,never could get product work audio drivers audigy sound card bought cakewalk music creator 2003 instead glad cakewalk 100 time better magix poor user interface,159
0,not sure it works,followed instructions seemed make scratches worse 20 cds tried salvage one come safe far,88
0,Not serious & not funny either,seemed like funny movie previews crude funny turned semi-serious half way redeeming seemed like trying two types movies came short,130
1,Great product,pleased case click wheel cover extremely well designed case fits snuggly around ipod plastic cover comes case could use serious help able get somewhat minimal bubbles well enough could see screen anyway,202
1,Must read...,originally used parts book research project reading portions decided must book reread cover cover great concepts well edited nice flow like wildlife climate change interests must read,183
0,only reason I hated it.,sad really mad madonna decided remove line song human nature anyone knows song notice certain line missing chorus 's well done really right edit music like madonna wants change image seen change yet acts looks,209
1,Outside the box thinking,dialogue style writing author takes journey make think wounded organized religion tempted give god refreshing way think sometimes find helpful get back basics necessary read anyone religious journey know jesus,209
1,love it!,really love shirt really nice love dr dre chronic popular album,63
1,I love Philip Seymour Hoffman..,toss william h macy better character actor love every movie guys philip seymour hoffman play straight gay rich poor engrossing really liked film happy ending thought would,171
1,Do Not Listen To The Haters,cd great reason need buy album daz great artist works hard bring albums company sellout commercial scene like guy buy cd,120
0,Amenabar rules,abre los ojos masterpiece copy cruise 's glory star worst song 've ever heard cameron diaz cameron crowe makes film music n't goes action horrible,146
0,Does not work at all,hooking item discovered work video audio came returned item,59
0,Did Not Work!,battery looks exactly like original battery came camera wanted spare thought purchasing exact battery inserted camera made functions operate slow motion froze camera thankful purchased amazon due return policy,209
0,Book has factual errors and important omissions,supplements prior review description argv page 328 error argv 0 first argument command line script name would c also find description use backquotes manual looks nice generally well-organized incomplete inaccurate,213
0,Missing too much,board book version peter rabbit missing way much original story really abridged interesting,91
0,comfort but not quality,great wearing boot right box super light perfect warm weather except pointed another owner sole delaminates boot.they tore like lousy retread tire glued together poorly expect browning buy,188
0,"Some Good Laughs, but very over-praised",'s fun hear spinal tap moments baits crowd so-so night iggy co slogging half dozen similar cd 's clear guys got lot help studio.people like legendary rep disc would better buy tee shirt,185
0,Short life,able use product less week lights went dissapointed product recommend,69
0,Horrible!,work box ended throwing away usually trouble types things,57
1,Comfy,fit well lightweight like fact collar cut low ankles tend swell many athletic shoes become uncomfortable dig problem shoes,122
1,Outstanding,excellent service book described student using great success,60
0,This is whats wrong with rap,ever heard phony rappers well heres example juvenile cash money millionaires beats lyrics mean nothing fake fake fake want real hip hop try talib kweli whack,157
0,Disappointing....Silly Story,synopsis sounded interesting reviews good waited negative reviews came story silly ran patience book ended trash bin,116
0,The struggle continues,win95 crashed constantly shell money upgrade complete version format hard drive insall win98 say remember last time saw 'it 's safe turn computer screen n't miss old dos days,174
1,Inspired me to dream,daughter first told book read book club bought several copies give gifts decided buy one kindle form books life changing one one,128
0,"crappy,leaky mug",crap leaks black inside part comes right never buy another mug like,67
0,Yikes. These are tight!!!,5'11 185 lbs muscular build took effort stuff thighs bits leaving uncomfortable throughout day luckily able find friend worked,126
1,the quintessential doom album,far genre doom-metal concerned si best band album never heard electric wizard guitar sound unbelievable sounds like plane crash somehting awesome,145
0,Judgement!!!,thing say looking preview blasphemy blasphemy blasphemy judged harshly god using misleading children abomination project repent pastor roberts dc also put 1 star review page gives option stars really rates,205
1,Nice dress watch,watch fine though looks nicer picture fine need buy watch daily use,67
0,I wish I could give this 0 stars,excuse violence innocent defend ideas author proposes criminal wrong place society,82
1,The Best,best wwf cd must buy killer songs breaking point disturbed monster magnet dope many ask better wrestling album well could would want reason giving 4 stars instead 5 thought songs coulda better totally reeks awsomeness,217
1,What a help,two 4 yr old girls lot time play games finding play also helps teach music tempo smack hands thighs laugh lot words actions,123
1,Interesting,sadly lost rhiannon ryall recently heart attack 49 little book interesting well worth owning goes recipes well older wicca lore knows real intriguing,149
1,work well for a short time,great running workout headset buy last long sets year short month,65
0,Didn't care too much for this one,rehash plot reviewers excellent job count say drunk n't excuse actions yet makes sound like excused drunk one point even says drunk really perform um n't seem problem lydia though,179
1,Beware of description,word warning aluminum core pan la clad stated stainless steel aluminum core bottom said still nice pan money curved side-to-bottom makes perfect sauces need whisked like bechamel also known saucier pan,201
0,not very exciting,bought video based reviews websiteand agree others video boring dull repetitive monotonous unimaginative sunsalute stretches stretches repeat cumulatively combined repetitions thesun salutes make much repetition,211
1,IF YOU HAVE OR LOVE CHILDREN YOU NEED TO READ THIS!!!,read see history supreme abuse family children people paid protect shame cps dhs feel stunning.read join group help stop,120
0,thigh excerciser,n't like product 's uncomfortable use look feel cheap yet feel 've real kind work save money buy real thing better yet squats go gym want money back,148
0,So fleabagish and suck like cows,video video boring stupid horrible 'd rather watch hanson live tokyo 's real bad anyone 's thinking buying get n mix already,124
1,dog lover,book gives reader general knowlege airdale breed especially raising pups,72
0,It works but its not pretty,works quite large protrudes quite far side mp3 player hindsight would bought one l shape one,92
0,Bringing preliterate thinking into the modern era...,pointless inadvisable ultimately impossible good writing though may gripping book ever read completely wrong beginning end,122
1,Absolutely love it!!!!,absolutely love textbook dr wiles developed quality textbooks affordable price books written independent study great upper grade students,137
0,Returned product,boots literally rubbed wrong way right ankle bone returned,58
0,Product of China.,although wonderful tasting tea bigelow confirmed via email today product grown china think packaged u.s,103
1,Yum,perfect gift fun flavors make everyone happy jelly belly never dissapoints packaged well none flavors get mixed,111
1,wonderful! fantastic! the best!,ahhhhhhhh love cd one best around good words wish would come u love even like nine inch nails u must buy everytime u listen tiny new things appear makin cd never loose intrest,175
0,stinks/old,got perfume hopes would smell good.i dissappointed stinks smells old something would recommend product anyone wants smell good,126
0,Please don't buy this book.,randall designer san francisco ripped 3900 ordering custom sofa made heard year please buy book hire designer check city sf see judgements,138
1,A Great Release,forget date bought 1-august 8th 1998 loved record ever since feel-good album great band leader stezer pick 1,108
0,Don't spend your money!,game exactly expected first opened started play good bad graphics seemed impossible beat single level n't spend money,117
1,A must read for those new to Sales!,new field sales must read learn think like buyer increase sales,63
1,wonderful addition to your cd collection,cd took getting used to usual john mayer stop train sure exact title song favorite chances disappointed would rated 4 1/2 stars could 've given thursday cd awesome live cd-check,177
1,The Search Is Over!,huge fan show since little searching box set ages saw extremely excited always wanted watch tv new years complete box set dvd yes please product shipped hardly anytime wrapped/protected well could happier purchase,213
0,Do not buy it,one star warmth feathers coming fabric loop hang jacket return also never worn waste money,90
0,B O R I N G,'s pretty bad guys gals authoritative research extremely dry presentation book work better sominex,98
1,Great buy!!!,brand new case know much better get mention really good price great buy,71
0,"After Three Washes, Starts Pilling",despite 600 thread count set took three washes start pilling happen set like,76
1,House is fun to watch on DVD,house great show watching dvd even better watch second season think first season might better,93
1,Ever After,liked movie since came 7 year old interested period piece movie good fit da vinci although fiction explores slavery status etc contains inappropriate language sex really enjoyed great family movie recommend,206
1,Hit with the kids,use short videos bedtime treat full length video work 2 year old 7 year old every friend ever highly recommended.buy uk version want 16:9 widescreen find pan scan usa version works fine,185
0,Worthless Piece of Junk,thought would perfect porch cheap piece junk n't work bad worth paying shipping return n't buy lamp,99
1,AWESOME,saw movie winter last friend mine never seen rented movie took 2 days watch well worth could think anything else mystery chases things look imagination movie fantsay absoluty loved would recommend everyone,205
1,A GREAT SOULFUL AFROFUNK ALBUM,modern masterpiece field.strong cohesive warm expansive soulful funky sweet musically .ex osibisa member gregg cofi brown along great guests creates stunning record unrivalled quality beauty.superb really,204
0,The girl can't sing!,britney belongs vegas show girl strut stuff sing watch videos sure many taken listen cd britney site terrible,109
1,empire falls,review item yet received know taken long arrive thanks wendy,60
1,Great hammer,worked construction 30 years estwing hammer ever owned hate thieves 's buy new hammer sorry spend money hammer,110
0,Anybody who was not specifically asked to provide a review?,reviewers far either students young academics collaborators mohamed fayad specifically asked provide excellent reviews book would like hear comments someone else change,168
0,CHEAP,bought go garmin nuvi broke literally one day started using suction part split thus rendered mount useless returned,115
1,Funkadelic. . .,movie hilarious must see say pick disappointed,46
0,NOT WHAT I HEARD ON HOWARD STERN!,although cd good moments -it tracks heard stern radio program thus feel ripped stern show clips heard made side hurt cd o.k really wish could get refund feel ripped,164
0,"Inline Boxed Tube 12-1/2"" x 2-1/4"" , Schrader (standard) Valve",product looked new good condition however installing transporting back pickup 35 minutes exploded 35psi know happen reordering product,134
1,Pretty decent movie.,care people might say love film saw many years ago vhs nostalgia see dvd better quality must something special films seen child,127
1,Belkin S cable,'s great product much better last video cable using upgraded new high def tv picture quality improved tremendously new cable,124
1,Healed me!,read book several years ago catalyst healing negative life experiences book classic required reading anyone ever experienced pain trauma,136
1,What's your fitness level?,great workout depending fitness level needed cardio repetitions exercises great workout probably best beginners slightly advanced used working pregnancy problems probably easy certainly,185
0,Missing the One Song I Needed,bought score hopes fly way look inside.when arrived looked song products like look inside essential.my definition score inclusive songs show case true returned,159
1,CLASSIC,1 greatest albums time genre u rap fan u dont thisthis man 1 best rappers ever itr.i.p big l harlems finest,107
0,Slides when using during sport activity,problem reviewers strap slides sweating need most.during normal activity offers good support price expected full use,116
0,Under water transmission,great phone away base base located desk nightstand etc voice underwater handset untill move least 3 feet away panasonic aware problem repair replace defective phone send,169
0,What's to review???,still received order placed last april already paid order brought attention amazon responded told resend extra cost however still nothing date hope finally find way,164
0,ET,disk ok case ripped statement condition mention case ripped,59
1,Very Excellent Stuff,must say excellent stuff music thing sounds great especially title track others also good even maniac so sum things up great soundtrack,135
0,Not for your portable device,might great album listen cd/dvd/bluray player apparently poison pill extra crap prevent ripping mp3 tried three rippers luck personally find flaw fatal,151
0,Poor Quality Made in China but Functions ok,vibration little noisy put pillow would e better vibration speed control,72
1,i couldn't have been more pleased,happy see book arrived quickly even pleasure condition book practically brand new hardly scratch would definitely order seller,126
0,This won a Grammy?,'s one good song first one want good music buy d'eux french album one includes superior original french versions fly 's takes n't know french hits hence dion chose re-record buy sarah mclachlan cd,196
0,Pods turn to stone,keep supply different senseo pods kitchen purchased cappuccino pods couple months ago pods supposed sealed packages opened box four pod packages found hard brick completely unusable waste,187
1,It's a nice toy.,guys head fell right opened box put back easily 's fun toy play with.i always loved battle droids good one like droids,118
1,"Well written, every thing for the beginer to the expert.",pleasantly surprised completness book able use book 9th grade technology class basic flight information advanced information also used students entering science olympiad,169
0,Wanted It To Work But...............,update review dogs eventually grew accustomed effect whatsoever barking oh take back quiet threaten going get bark machine little know sitting right going crazy n't bother,171
0,"Poor arangements, poor mix, poor quality sound, voice not good!",could done better sound mixing mastering bad voice dosent even sound like constantine could done better low buget cd even cover appealing im honest,147
1,GREAT PRINTER,purchased product year ago found expected though wish printed cds way round.nevertheless function thermal printer cds tape labelling excellent productalso usb friendly,167
0,For small face,sunglasses look good small large face buy small even average faces,66
1,Great sound for little money,bought speakers based good comments saw great much bass sound good clear music voice still,90
1,"big sound, small headphones",compact headphone open foam cover earpiece thought would larger nonetheless sound good rich deep sound like three firmness settings well,136
1,7 Gypsies,great quality versatile item crafty find multiple uses product,62
0,CD's only have 4 songs each,buy system uses cd+g technology cd 's 4 songs becomes expensive get variety music.a better system leadsinger microphone comes 300 songs,135
0,Ditto,experienced exact problems previous reviewer headband piece snapped couple months whatever reason sound problems right headphone adjust cord certain way hear better,164
0,Caution,switch fine problem many components recognize switch n't recognize know wind change channel manually,100
1,"These are so SAFE to eat, and my baby loves them",wish around oldest son eating since 6 months loves eat 2-4 daily veggie flavor.they dissolve quick worry getting choked.they messy either like biter biscuits worry break dissolve,178
0,Ouch!,purchased brush reading magazine article.very disappointed.brush missing bristle hurts upon use cushion ended hair resting,122
1,great movie bad ending,movie awseome really shows brother hood 2 cops plus alot action good 2 ending movie really sucks wish make end,110
0,not real,cd nothing knock great band please wast money buy real band,59
0,Disappointed,first month worked great month heart rate monitor would read heart rate properly 3 months watch got stuck thing worthless,121
0,I hate this Kitty!,kids got christmas makes annoying noise ever heard chirping meowing chirping plotting little kitty 's demise,108
1,Buyer Beware,product great company would let register warranty amazon authorized dealer n't know made purchase screwed product breaks,120
0,Quality,item cheaply made actually measure accurately correctly item measure 1v 1.5v instances lower actual voltage,107
0,Worse than I thought,toothbrush loud slow round brush head effective regular oblong brush wish could return twenty-dollar toothbrush find drugstore much superior brush bells whistles little else,173
1,I the film had more blood maybe......,good film.i liked it.but special effects sphere.there monsters anything make scared.this horror film makers could shown gore,124
0,P is for DisaPpointment !,title makes much sense ending although always enjoyed grafton abc series huge disappointment ending well although prefer figure seek finality conclusion lacking book truly believe publisher/printer ommitted final chapter,220
0,BORRRING!,like many others forced read english class got page 7 stopped torture n't get make story humans silly talking bunnies read stephen king micheal chriton instead read book page 7 nothing happening hate book,204
1,Very Sweet,like movies like could happen sleeping like one,47
0,What a crybaby!,gets vote depressing book ever written hero nothing spineless crybaby people also coping losing loved one without jumping deep end pool checking 's water suprised every best seller list long,190
1,My Favorite on Amazon!,able watch three seasons star trek hd amazon absolutely amazing sound video quality excellent thank amazon,106
0,This hat stinks!!,worst hat ever ordered goes terrible color show line ordered really crappy piece material disgusted gave dog chew would never sent anybody dog n't like either puked,164
0,DEAD BUGS,purchased 7 year old daughter christmas guarenteed 3 live larve.they dead get ahold company would rate big zero,111
0,They Finally Did It!!!!!!!!!!,ghostwriter finally done convinced buy vc andrews books bo0ks suck,66
0,The bottles may be indestructible......,bottles sturdy strong give water plastic taste makes gag however lid broke less month bottle ordered two broke poor quality lid skip better quality item,152
0,Really?,n't try answer anything disjointed piece maudlin garbage understanding imagery supposed work.do n't waste time wash clothes something,133
0,Weak,story weak writing best deleted kindle know free tempting honestly skip,71
1,shines jewelry without the mess,love cloth convenient using type cloth years job shining jewelry messy,70
1,George W. Bush Read this Book!,people like book side jews like book well like jews much cursed curse jews,74
1,Very Good,every book cover every aspect major construction project interested building log cabin rustic furniture good start,114
0,If its like his radio show - boring!,quite sure mr schultz trying accomplish book find hard follow logic demonizing disagrees conversion righty lefty sounds convenient person,137
1,Just what I wanted.,looked everywhere set pill boxes pleased found set amazon like box labeled day week box four flip lids also labeled time day allows keep pills separate taken morning taken night,177
0,A waste of money,really wasted money item reason got said movie better matrix reloaded well someone lied least able trade back amazon something,126
1,Great baroque albumAAA+++,must buy like classical music.has hard find op la follia 2 cd set,65
1,This book has concise info on how to build good SQL,book shows build better sql find info useful building higher performance sql statements,87
0,Did not work.,phonex system work apparently bad transmitter returned look alternative,71
0,JUNK,dont taken light weight flexibility air hoses kink coil easily time birds nest air hose wraped around feet.they cut resistant either,132
1,Go Ani! Go Ani! Go Go Go Ani!,ani difranco outdone little plastic castles songs fuel deep dish classic ani twist buy cd ears thank,100
1,ENLIGHTENING!,thanks mr grisanti review pitfalls one fall prey multi million dollar industry.i lot smarter reading book suspect physically fit without advance loan additional funding,168
1,The Best for Wisconsin,best reptiles amphibians book wisconsin many books topic one must people interested herps contains lot great information photos species details provided book found books bought extra copy amazon case ever need one,213
1,Great price. Fast delivery.,great price fast delivery looks good yard taller tents type easy set got screen option works great enjoy sitting outside seems leak little raining though neighbors like asked got,178
1,Extra bulb,bought bulb back-up used yet hopefully original never burn,58
0,What A Stinkaroo!!,hey juvenile formulaic elvis movies must reached nadir bomb movies terrible change habit might worst bad bunch,110
1,INTERESTING READ,great companion book doctor especially great seen movie gerson miracle,70
1,"Good for hubs, bad for pedals",works good made wheel hubs fails pedal wrench could get mine wrench go buy dedicated pedal wrench.i would give five stars gets four exact tight fit 15mm end,156
1,HIGHLY RECOMMENDED,find self explanatory well detailed passed g.e.d would highly recommend steck vaughn interested passing g.e.d also helps area besides,133
1,Biblical Commentary,interesting concise compiled wonderful group scholars utilized extensively bible study expecially purchased used making price affordable book arrived excellent condition pleased,177
1,Very Happy,far happy camera monitor way worth money toddler starting sleeping big girl bed nice able see gets using extra camera new babies room clear picture sound static enough problem,175
1,Progress LIghting P5788-10,replaced exact fixture home 12 years old liked look fixture beveled glass way light cast light delivered quickly nothing broken missing,135
1,very pleased,book great condition great ideas quilts anxious make quilt,58
0,Quick dry?,towels advertised great quick-drying hair pets people tried dog medium length hair certainly better towel regular bath towels recommend,135
0,If you're looking for novels about vampires in L.A.,try todd grimson 's stainless 's one seamless story elements similar bret easton ellis novel sorry see go print,111
0,useless,completely useless free standing umbrella though may work table stabilization weight spread free standing,105
0,Zero Stars if Possible,broke within 12 hours received clip broke clean useless plastic blob,68
1,Super book!,bought original update probably best book subject recommended anyone wants know things built 18th century virginia,114
1,Taste pretty good with high protein content,pretty good considering chocolate covering hidden fat taste something like peanut butter good choice like peanut based bar want low fat content,143
1,Its awesome! :-),looked lot juicer line youtube bad boy always popped child loves boyfriend job right fast easy clean even comes brush clean look anymore u want,143
0,Don't buy this book,book filled errors many author web site attempts fails forwarn errors book promises give step step instructions makes huge leaps logic spend hours trying figure end,164
1,very nice camera,nice camera drawback n't come lens worked able get lens wanted,62
0,Cuts off within 60 seconds... poor quality,cuts within 60 seconds leaving stereo 's extremely loud fuzzy sound extremely annoying tried iphone android,107
1,Lawn Edger,edger arrived good condition price great tool works,51
1,2001 a sdpace travesty,always enjoyed movies leslie nielson know laughs keep coming laughed way movie,78
0,It slit my finger-blood all over/didn't pour very well either.,pulling bottle slit finger pretty badly poured slowly wife one pampered chef works great,88
1,Chichester Psalms is extraordinary,'s piece americans probably heard hebrew orchestrations bit challenging well worth,82
1,Service-delivery,product excelent get delivered joke took 7 days order filled shipped could change delivery terms first coiuld late please offer better choice delivery never use amazon need product certain time count,199
1,Batman done right,batman way hes supposed be.dark moody always serious never boring.still best batman film ever made sorry christian bale .nobody batman better guys,146
1,Beautiful doll.,gave daughter doll 3yrs old 6yrs old still loves great condition keepsake children continues hold well deeply loved,115
0,It just sucks,three jurrasic park 3 games worst.it something dinosaurs dna concept game n't make sense animation simple platforming would suprised game came gbc,146
0,Don't waste your money and time,useful information poorly written worth time money many far better books subject,80
0,Cult Book,seriously recommend book book part icoc 's propaganda icoc fifteen years say full confidence cult book promotes icoc 's principles hiearchy authoritarism mind control,166
1,High Anxiety,normally fan slapstick comedy high anxiety mel brooks real trip delivery dvd quick price right well,99
0,Tevin Campbell CD,ordered new cd surely new used problem cd order paid new item expect new used dishonest,87
1,Perfect for babies,wife played daughter born born found soothing seemed though recognized soothing melodies use background music sleeps,116
1,Good but needs updating,thorough useful guide options scene coverage blocking theory solid even lot diagrams lack accuracy handy shelf updated revised edition would even better,152
0,Carol Burnett Show - Show Stoppers,little disappointing really tv special/retrospective carol vicki tim harvey years later banter best clips great would rather season shows,137
0,Terrible,songs traditional artists tried modernize sounded like rosanne sang star spangled banner possible oprn cd send back wish could,126
1,"Demos, Alternate takes and hits",2 cds represent best gregg allman 1970 's like laid back album much style 's great rarities discs well worth time stripped versions solo allman brothers songs worthwhile highly recomended,187
1,Imaginative and whimsical,story paper princess imaginative excellent illustrations get lost book looking illustrations talking child 's great story,121
1,Total Avatar Immersion,stuck show three years glad great story beautiful art awesome characters played amazing actors young old everyone family love,125
0,Good bed for a short while,bed great 6-8 weeks washed times shedding white fur like crazy sticks dog tufts fleece kitchen well living room carpet thought might happen short time constant big tough ship back 'd return,189
1,Great!,great many different reasons seveal different sizes made pumpkin cookies sandwiches especially litle pumpkins top pie yes definitely worth kitchen,146
0,didn't fit as described,amazon feature called make sure fits vehicle failed return cap since wrong one later looked reviews found person return item fitting vehicle,140
0,"Predictable, slow",slow book predictable oddly written sometimes reread sentence times sounded odd,79
0,Look elsewhere,got suckered low price tool would worth owning even free back plate n't line hole punches makes less useless made taiwan piece garbage,134
1,Aussie is the bomb,bought grill aussie far finest grill ever owned.do spend money fancy stainless steel grills one all.hard clean keep overall great food cooker,141
1,Last breath,excellent book going look books author read entire book three sittings good,75
1,good read,really enjoyable good story funny mysterious enjoyable would highly recommend looking forward reading rest series,113
0,Waste of $$,test simply work ended pregnant every test took negative quite supposed period get pay,86
0,"junk, but fun if it stays working",bought 3 year old son absolutely loved toy quickly broke durable bought second considering 1st could fluke 2nd broke also days use changed batteries trains front back also remote nothing disappointed well son worth money,220
0,Tip broke off on first use,unfortunately echo nice comment already good luck picked exact set local big box store take back next weekend broken bit drilling old pine joists tip jammed broke within first 5 mins use nice idea n't work,205
0,it is junk,got weeks work tried different computers devices chance junk chinese stuff even shipped china takes month get,109
1,Star Wars Prequel,star wars prequel trilogy episodes iii blu-ray recently watched movies simply blown away flaw pq sound yeah original cuts movies want movie good deal special features aside commentary film,188
0,NO NO!!!,thought style would comfortable looks deceiving felt like wearing plastic shoe made toes pull together heel area high rubber tendon comfort,139
1,Yogurt maker,great product simplifies process found important rinse container boiling water adding milk otherwise yogurt much thinner,120
1,Great Product,needed something small reliable fit bill far portable media concerned lexar second none go wrong products,105
0,basic chords and no practice,unfortunately 's lot instructional dvd mariachi music one presents basic chords might already know anyways hardly shows play mariachi music 's enough practice save money buy dvd already know basics guitar playing,212
1,this is a great cd!!,bought cd today huge bsb fan love cd best songs first cd songs really good love thats way like dont,99
0,NOT water proof!!!,although item advertized waterproof stopped working moment dog went water otherwise worked fine dogtra shock collar works better waterproof,139
0,Used book,description said book good condition arrived several loose pages broken spine would allow additional pages loose shortly,120
